title,rating,imdb,url

"Wish Me Luck - Series 1, 6 Volume Gift VHS",True,False,https://www.amazon.com/dp/B00005KHL6

The L Word: Seasons 1-5,True,False,https://www.amazon.com/dp/B001BN4WMM

The Decade You Were Born - 1950s,True,False,https://www.amazon.com/dp/B0086IMP92

First Light: Montauk Point Lighthouse,True,False,https://www.amazon.com/dp/B000I0QMW2

Lobstering on the Benjo VHS,False,False,https://www.amazon.com/dp/0967794722

I Know What You Did Last Summer,True,False,https://www.amazon.com/dp/B00004VXZ4

Teenape Goes To Camp,False,True,https://www.amazon.com/dp/B0019IK8BS

The Farmer and the Horse,True,False,https://www.amazon.com/dp/B003Z2LADG

The Secret Hypnosis Trance Inductions of Ormond McGill,True,False,https://www.amazon.com/dp/B00076NY2S

Times and Winds,True,False,https://www.amazon.com/dp/B0016K3988

"Leon: The Professional (1994) Jean Reno, Gary Oldman, Natalie Portman",True,False,https://www.amazon.com/dp/B007WPHEQE

Oliver Jones: Serenade,True,False,https://www.amazon.com/dp/B000E991E8

Stealing Christmas,True,True,https://www.amazon.com/dp/B004EF7VBS

Toonpur Ka Superhero,False,False,https://www.amazon.com/dp/B004L8MGA4

"G.I. Joe - Season 2, Part 1",True,False,https://www.amazon.com/dp/B0002LE9FE

"Beauty and the Beast, Episode 3: Siege VHS",True,False,https://www.amazon.com/dp/6302249791

Born Killers VHS,True,False,https://www.amazon.com/dp/B00000JNT6

Tyson,True,False,https://www.amazon.com/dp/B001UV4XBK

Reindeer Games,True,False,https://www.amazon.com/dp/B006N8GNW2

Fauteuils d'Orchestre Avenue Montaigne,True,False,https://www.amazon.com/dp/B000R55J0Y

Leslie Sansone Walk Away the Pounds - Walk and Jog,True,False,https://www.amazon.com/dp/B0006213IK

Offenbach: Ritter Blaubart,True,False,https://www.amazon.com/dp/B002JP9HHQ

Live at Chastain Park/Atlanta,True,False,https://www.amazon.com/dp/B000XCZEZQ

Devil's Brigade: Episodes 1 and 2,False,False,https://www.amazon.com/dp/B0016A8ANW

First TImers' Club,False,False,https://www.amazon.com/dp/B002QXLEVS

Natas the Reflection VHS,True,False,https://www.amazon.com/dp/6302177332

Prison Shadows (1936),True,True,https://www.amazon.com/dp/B000VZLUQC

The Pajama Game,False,False,https://www.amazon.com/dp/B001MBTSTA

Naxos Scenic Musical Journeys Guilin A Cultural Tour with Traditional Chinese Music,True,False,https://www.amazon.com/dp/B000XQ9N6S

Danny Gatton: Telemaster!,True,False,https://www.amazon.com/dp/B000BM7YVA

James Brown - Live at Montreux 1981,True,True,https://www.amazon.com/dp/B003OX42U4

Bad Channels VHS,True,False,https://www.amazon.com/dp/6302413990

C. H. Spurgeon: The People's Preacher,True,False,https://www.amazon.com/dp/B00371QQ5M

Nightmare Sisters,True,False,https://www.amazon.com/dp/B0000CG8GZ

Secrets of War Collection: (German Intelligence in WWII / Tools of Deception / Rommel's Enigma / D-Day Deceptions / Women Spies in World War II / and more),True,False,https://www.amazon.com/dp/B0000CG8GO

Hick Trek and Star Warp'd Sci-Fi Double Feature,False,True,https://www.amazon.com/dp/B003VHYDUM

The Cincinnati Kid,True,False,https://www.amazon.com/dp/B004OBQDHU

Sleep Tight,True,False,https://www.amazon.com/dp/B009M4KSB6

Nine Months VHS,True,False,https://www.amazon.com/dp/B00004CS28

Tremors 4: The Legend Begins,True,False,https://www.amazon.com/dp/B0001EYLEG

Sharpe's Sword Collection Set,True,False,https://www.amazon.com/dp/B000BF0DDI

Valerie and Her Week of Wonders VHS,False,False,https://www.amazon.com/dp/5559902640

The Thirteenth Floor,True,False,https://www.amazon.com/dp/B00004VXZC

Legends of the Fall VHS,True,False,https://www.amazon.com/dp/B00004CS27

House Beautiful - Unique Craftsman Homes,True,False,https://www.amazon.com/dp/B000F6ZDFQ

Chushingura VHS,True,False,https://www.amazon.com/dp/6305131244

Tchaikovsky: Iolanta,True,False,https://www.amazon.com/dp/B0034CQD7K

Carry on Screaming! VHS,False,False,https://www.amazon.com/dp/B00004CS2F

Dark Shadows Vol 86 VHS,True,False,https://www.amazon.com/dp/6302158362

Fatih Sultan Muhammad VHS,True,False,https://www.amazon.com/dp/B000050FGV

Jeff Dunham: Arguing with Myself,True,False,https://www.amazon.com/dp/B000E5LEXS

Murder in the First VHS,True,False,https://www.amazon.com/dp/B00004CS2T

Greatest Story Ever Told VHS,True,False,https://www.amazon.com/dp/6303961665

I'm Going Home,True,False,https://www.amazon.com/dp/B0000A0DX2

The Last Dinosaur VHS,True,False,https://www.amazon.com/dp/6302766540

Harry Potter and the Deathly Hallows Part 1,True,False,https://www.amazon.com/dp/B004OBQDH0

Easy Gospel Guitar VHS,False,False,https://www.amazon.com/dp/0793568404

Macumba Sexual,True,False,https://www.amazon.com/dp/B000HXDWXM

Death Row,True,True,https://www.amazon.com/dp/B002UKVO26

Santa Clause 3: The Escape Clause,True,False,https://www.amazon.com/dp/B0051SFTDY

In Search Of History: The Plot To Overthrow FDR,True,False,https://www.amazon.com/dp/B000FKP0NM

@Suicideroom,True,False,https://www.amazon.com/dp/B006PDP8Z8

The Stepford Wives VHS,True,False,https://www.amazon.com/dp/6304437617

"Sorry, Wrong Number (All Regions)",True,False,https://www.amazon.com/dp/B004194D9U

Damage,True,True,https://www.amazon.com/dp/B00378TO54

Chip 'n Dale Rescue Rangers - Volume 2,True,False,https://www.amazon.com/dp/B000HWZ4RA

Casting The Female Torso,True,False,https://www.amazon.com/dp/B0002KQQ2O

Elvira's Haunted Hills,True,True,https://www.amazon.com/dp/B009D7P3O4

My Son the Fanatic VHS,True,False,https://www.amazon.com/dp/6305674086

My Dear Secretary,False,False,https://www.amazon.com/dp/B0001MIQTO

WWF: WrestleMania 2 VHS,True,False,https://www.amazon.com/dp/6305276854

The Rocky Horror Picture Show VHS,True,False,https://www.amazon.com/dp/6305076650

This Week in Baseball - 20 Years of Unforgettable Plays & Bloopers VHS,True,False,https://www.amazon.com/dp/6304962827

World of Stupid,True,False,https://www.amazon.com/dp/B00122OBHI

Pie in the Sky: Series Three,True,False,https://www.amazon.com/dp/B003A6C702

Green Acres,False,True,https://www.amazon.com/dp/B004QM88SY

"The Best of The Dick Van Dyke Show, Vol. 5",True,False,https://www.amazon.com/dp/B00022PYR0

Brief Encounter VHS,True,False,https://www.amazon.com/dp/6300988791

Pyramid Highway,True,False,https://www.amazon.com/dp/B002W2R7ZK

Project Arms: The Claws That Catch - Volume 1,True,False,https://www.amazon.com/dp/B00006JDUU

The Dinner Game,True,False,https://www.amazon.com/dp/B00004VY07

Moodtapes: Ocean Reflection,True,False,https://www.amazon.com/dp/6305080941

Symphony For The Devil,True,False,https://www.amazon.com/dp/B003VZI8ZK

Sharpe's Peril,True,False,https://www.amazon.com/dp/B00319EC9W

Heroes Die Hard VHS,True,False,https://www.amazon.com/dp/6301972627

"Down & Dirty Brutti, Sporchi E Cattivi  VHS",True,False,https://www.amazon.com/dp/6301657578

Make Room For Daddy - Season 6vol. 1,True,False,https://www.amazon.com/dp/B001LIK8GG

Mrs. Winterbourne,True,True,https://www.amazon.com/dp/B007PRGDES

Babe: Pig in the City,True,False,https://www.amazon.com/dp/B00004VY0W

Funny Face VHS,True,False,https://www.amazon.com/dp/6300215598

Mercury Rising,True,False,https://www.amazon.com/dp/B00004VY0T

En la Puta Vida,True,False,https://www.amazon.com/dp/B0001KL4EK

Apollo 13,True,False,https://www.amazon.com/dp/B00004VY0N

Babar: King of the Elephants,True,False,https://www.amazon.com/dp/B00004VY0B

The Morning After,True,True,https://www.amazon.com/dp/B003Y5P4M2

Ride With The Wind,False,False,https://www.amazon.com/dp/B007QXJ0XM

Police Story (Digitally Remastered Collector's Edition) Trilogy DVD Boxset,True,False,https://www.amazon.com/dp/B000FV8SB2

Meet John Doe (Remastered Edition) 1941,False,True,https://www.amazon.com/dp/B0035GPJBG

Margin Call,True,False,https://www.amazon.com/dp/B005FITIGO

Dead Reckoning: Blood Spatter - History Channel,True,False,https://www.amazon.com/dp/B000FKP0DC

The Bible,True,True,https://www.amazon.com/dp/B000UL26O2

Something to Believe In VHS,False,False,https://www.amazon.com/dp/B00004CY29

A Moment in Time: African American Women of Achievement,True,False,https://www.amazon.com/dp/B000F1IQGO

Stars,True,False,https://www.amazon.com/dp/B004T84EJW

Lithium Springs,False,True,https://www.amazon.com/dp/B003UAOY72

The War of the Worlds,True,False,https://www.amazon.com/dp/6305350221

The Hours / Heartburn,True,False,https://www.amazon.com/dp/B000Z6GT3Q

Limit Up,True,True,https://www.amazon.com/dp/B001P5UARW

Sgt. Bilko,True,False,https://www.amazon.com/dp/B00005UWQS

The People Under the Stairs,True,False,https://www.amazon.com/dp/B00005UWQZ

Perfect Score VHS,True,False,https://www.amazon.com/dp/B0001ZWLTW

Arachnid,True,False,https://www.amazon.com/dp/B00005UWQC

Billy Madison,True,False,https://www.amazon.com/dp/B00005UWQI

The Hard Way,True,False,https://www.amazon.com/dp/B00005UWQN

King Ralph,True,False,https://www.amazon.com/dp/B00005UWQO

Sorcerer Hunters 2: 2 Beauties & A Beast VHS,True,False,https://www.amazon.com/dp/6305293872

Dr. Seuss' How The Grinch Stole Christmas,True,False,https://www.amazon.com/dp/B00006AFF5

Sun Alley,False,False,https://www.amazon.com/dp/B00004XN7T

Double Impact VHS,True,False,https://www.amazon.com/dp/B00004CMAD

Mary Proud,True,False,https://www.amazon.com/dp/B000HC2OAU

The Cockleshell Heroes VHS,False,False,https://www.amazon.com/dp/B00004CMAZ

The Sunset Limited,True,False,https://www.amazon.com/dp/B0041KKZGY

The Goal,True,False,https://www.amazon.com/dp/B000HC2OAA

Delta House VHS,True,False,https://www.amazon.com/dp/B00004CMAS

Shogun Assassin VHS,True,False,https://www.amazon.com/dp/B00004CMAR

Hanged on a Twisted Cross,True,True,https://www.amazon.com/dp/B002UBGXL2

The Rolling Stones: The Biggest Bang,True,False,https://www.amazon.com/dp/B000SSV8HI

America's Living Constitution,True,False,https://www.amazon.com/dp/B0026LYLUQ

Jonathan Creek: The Specials,True,False,https://www.amazon.com/dp/B003VVBZ7M

Fathers' Day,True,False,https://www.amazon.com/dp/6304584210

Falling Up,True,True,https://www.amazon.com/dp/B0036WX6RS

Are We Living in the End Times?,True,False,https://www.amazon.com/dp/B002L45FT4

On Her Majesty's Secret Service ~ Collector's Edition,True,False,https://www.amazon.com/dp/B000WTK6Z8

Carretera Secundarias,True,False,https://www.amazon.com/dp/B0001DCYFK

Live From Miami VHS,True,False,https://www.amazon.com/dp/6302354021

Southside Johnny & The Asbury Jukes - The Fever - 1985 - Munich,True,True,https://www.amazon.com/dp/B008V5OTW6

"The DareDoll Dilemmas, Episode 11",False,False,https://www.amazon.com/dp/B0043N2R7O

Hellraiser VI: Hellseeker,True,True,https://www.amazon.com/dp/B009JZTTG8

"""Beer and Art""/""Cave People""",False,False,https://www.amazon.com/dp/B0059GG4V4

X-Men: The Last Stand,True,False,https://www.amazon.com/dp/B004SEUJ0K

The Island of Dr. Moreau VHS,True,False,https://www.amazon.com/dp/B0000065MC

Second Sight Complete Collection,True,False,https://www.amazon.com/dp/B0030Y11T2

"Christmas Carol, A",True,False,https://www.amazon.com/dp/B000ARTMWK

Kaput & Zorsky Meet Strange Inhabitants,True,False,https://www.amazon.com/dp/B0007YXQX2

"STOTT PILATES: The Secret to Weight Loss, Vol. 1",True,False,https://www.amazon.com/dp/B000CNEELQ

Love Aaj Kal (English subtitled),False,True,https://www.amazon.com/dp/B003ZHR2L0

Raintree County Roadshow Version  VHS,True,False,https://www.amazon.com/dp/B00000JQUF

Marty Stouffer's Wild America - Fantastic Follies VHS,True,False,https://www.amazon.com/dp/B00000JQUZ

West Side Story - Boxed Set,True,False,https://www.amazon.com/dp/B005BDZQKU

Man Called Tiger VHS,False,False,https://www.amazon.com/dp/555365842X

Houdini: Unlocking the Mystery,True,False,https://www.amazon.com/dp/B002OLT71G

Creator,True,True,https://www.amazon.com/dp/B000NPQ0II

A Star Is Born VHS,True,False,https://www.amazon.com/dp/B00000JQU8

The End Game,True,False,https://www.amazon.com/dp/B001NZ3DQE

The Devil and Daniel Johnston,True,True,https://www.amazon.com/dp/B000J16ZYK

Absolution,True,False,https://www.amazon.com/dp/B00009WHRV

Will Vinton's Claymation Christmas Plus Halloween & Easter Celebrations,True,False,https://www.amazon.com/dp/B00009WHRM

Evening of Songs With Luther Vandross VHS,True,False,https://www.amazon.com/dp/6303306144

"See No Evil, Hear No Evil",True,False,https://www.amazon.com/dp/B00441GZ14

Mozart - Le Nozze di Figaro,True,False,https://www.amazon.com/dp/B000HKDB3G

Charade,True,False,https://www.amazon.com/dp/B003UM8T30

I Spy Returns,True,False,https://www.amazon.com/dp/B00006HCQ5

VeggieTales - The Ultimate Silly Song Countdown VHS,True,False,https://www.amazon.com/dp/B000067JJ7

Zandonai: Francesca Da Rimini,True,False,https://www.amazon.com/dp/B001QUL6UQ

Anne of Green Gables VHS,False,False,https://www.amazon.com/dp/1558906428

Afterschool,True,True,https://www.amazon.com/dp/B004GYUJ2U

WWE: The Rock: The Most Electrifying Man in Sports Entertainment,True,False,https://www.amazon.com/dp/B00120LPQ0

The Castle,True,False,https://www.amazon.com/dp/B000SIWHAU

Terms of Endearment,True,True,https://www.amazon.com/dp/B0012UHSDY

The Danish Solution,False,False,https://www.amazon.com/dp/B0042PL3BE

A Soldier's Story,True,False,https://www.amazon.com/dp/B00441GZ1Y

Thomas & Friends: The Greatest Stories,False,True,https://www.amazon.com/dp/B003OX9B6E

The Man in Grey VHS,True,False,https://www.amazon.com/dp/6300255980

The Sure Thing,True,False,https://www.amazon.com/dp/6305181381

No Drums No Bugles VHS,True,False,https://www.amazon.com/dp/6305507023

Ingrid Fliter: Live in Recital,True,False,https://www.amazon.com/dp/B000JLQT00

Celine Dion - All the Way... A Decade of Song & Video VHS,True,False,https://www.amazon.com/dp/B000053GTE

SpongeBob SquarePants - The Complete 2nd Season,True,False,https://www.amazon.com/dp/B0002JP58Q

Family Victim,False,False,https://www.amazon.com/dp/B004RCLVD2

The Calling,True,False,https://www.amazon.com/dp/B000053GTI

The Park,True,True,https://www.amazon.com/dp/B004UVTEUW

Pocketful of Miracles VHS,True,False,https://www.amazon.com/dp/0792837088

Bowie - The Video Collection VHS,True,False,https://www.amazon.com/dp/6302976758

History Of World Travel Wheels Across South America,True,False,https://www.amazon.com/dp/B000656DFU

Chaos In OuterSpace,True,True,https://www.amazon.com/dp/B002XW6JT4

Boogie Nights,True,False,https://www.amazon.com/dp/B00332F3MW

Just for Kicks,True,False,https://www.amazon.com/dp/B000F4TMFK

Amelie (English Subtitled),True,True,https://www.amazon.com/dp/B006LXQID8

The Lion's Drum - a Retelling of an African Folktale,True,False,https://www.amazon.com/dp/B0017334UM

The Thirty-Nine Steps,True,True,https://www.amazon.com/dp/B001OB4YNI

Venom - Live From London,True,False,https://www.amazon.com/dp/B000053GT6

Rhyme and Punishment,True,True,https://www.amazon.com/dp/B004S82PNA

America's Test Kitchen Season 6,True,False,https://www.amazon.com/dp/1933615087

Rudy,True,False,https://www.amazon.com/dp/B001BWYZWA

Daughters of the Dust,True,False,https://www.amazon.com/dp/B00003TKZB

Big Shots VHS,True,False,https://www.amazon.com/dp/6301652037

Monster Mania VHS,True,False,https://www.amazon.com/dp/6304926642

Bill's Gun Shop,True,True,https://www.amazon.com/dp/B001W4YCLG

Afterglow VHS,True,False,https://www.amazon.com/dp/0767803329

Day of the Nightmare / Scream of the Butterfly,True,False,https://www.amazon.com/dp/B00008975J

Blade Runner VHS,True,False,https://www.amazon.com/dp/B00004RNE9

His Girl Friday,True,True,https://www.amazon.com/dp/B003F1L62C

Jason and the Argonauts,False,False,https://www.amazon.com/dp/B000058DTA

"You Cannot Start Without Me: Valery Gergiev, Maestro",True,False,https://www.amazon.com/dp/B002YOJC0E

Love Metal Archives Vol1,True,False,https://www.amazon.com/dp/B000A7S4BA

Haunted Honeymoon VHS,True,False,https://www.amazon.com/dp/6303998283

Cactus: Live,True,False,https://www.amazon.com/dp/B000U713T0

Get Out! San Diego,False,False,https://www.amazon.com/dp/B001PIHOIM

Shalom Sesame Show 10: Passover VHS,True,False,https://www.amazon.com/dp/6302649064

Yoga Journal: Advance Your Practice From Beginner To Advanced,True,False,https://www.amazon.com/dp/B0058HW7FQ

The Affair,False,False,https://www.amazon.com/dp/B007PKBU0M

Video Series to accompany Algebra for College Students,False,False,https://www.amazon.com/dp/0073206288

Dark Blue,True,False,https://www.amazon.com/dp/B0024F08E2

Robin of Locksley,True,False,https://www.amazon.com/dp/B0009ETCYM

Gothkill,True,True,https://www.amazon.com/dp/B0032IXUJA

Intolerance,True,False,https://www.amazon.com/dp/B00003TKZ9

The Coneheads,True,True,https://www.amazon.com/dp/B002MGK1CC

The Wiggles - Dance Party,True,False,https://www.amazon.com/dp/B000088UXB

The Count Of Monte Cristo,True,True,https://www.amazon.com/dp/B003V5JZF2

The Miracle of Marcelino VHS,True,False,https://www.amazon.com/dp/6301640780

Trained To Kill U.S.A. (1975),False,True,https://www.amazon.com/dp/B002WI25FQ

Modern Drummer Festival 2006 Saturday & Sunday,True,False,https://www.amazon.com/dp/B000PFU9CO

"James Brown: Live at the Boston Garden - April 5, 1968",True,False,https://www.amazon.com/dp/B001N5BDKW

Concert Live at the MGM Grand,False,False,https://www.amazon.com/dp/B0001KZN74

Kidnapped,True,True,https://www.amazon.com/dp/B003Y17TXI

Nobody's Perfect,True,False,https://www.amazon.com/dp/6302745314

The Sea,True,False,https://www.amazon.com/dp/B0000AKY3I

"Miami Tail, A",True,False,https://www.amazon.com/dp/B0000AKY3J

Lovely & Amazing,True,False,https://www.amazon.com/dp/B0000AKY3V

Saved by the Bell - Seasons 1 & 2,True,False,https://www.amazon.com/dp/B0000AKY3Q

My Pal Trigger VHS,False,False,https://www.amazon.com/dp/B00000F0IG

Tae Kwon Do: A Visual Guide to Forms,False,False,https://www.amazon.com/dp/B002MPQIM0

Ballerina Ballerina VHS,True,False,https://www.amazon.com/dp/6303435513

Best in Show,True,True,https://www.amazon.com/dp/B000GOT9SE

D. Gray-Man: Season 2 Episodes -27-51,True,False,https://www.amazon.com/dp/B004GZZH8U

Man of the Year,True,True,https://www.amazon.com/dp/B000NMZFHI

Heaven & Hell: Radio City Music Hall - Live!,True,False,https://www.amazon.com/dp/B004VDSWQ6

Simba - The King of Beasts VHS,True,False,https://www.amazon.com/dp/6302420539

The Bourne Supremacy,True,False,https://www.amazon.com/dp/B0006HBU2E

People From Space,True,True,https://www.amazon.com/dp/B001D0C82E

Soul Eater: The Meister Collection,True,False,https://www.amazon.com/dp/B004GZZH8A

Black Aura on an Angel,False,False,https://www.amazon.com/dp/B000BTM12U

Will & Grace,False,False,https://www.amazon.com/dp/B0002DXN7M

Mesrine Part 2: Public Enemy #1 (English dubbed),True,True,https://www.amazon.com/dp/B004JXTQKY

Shanghai Kiss,True,True,https://www.amazon.com/dp/B002UKX9M4

TONGOSA: African Dance Workout & Belly Dancing with Bambi,True,False,https://www.amazon.com/dp/B005252S4O

The Harder They Come,True,False,https://www.amazon.com/dp/1559409061

Children Of The Night / Maybe I'll Come Home In The Spring,True,False,https://www.amazon.com/dp/B0007P0YGI

What is the Evidence for/Against God the Existence of God VHS,True,False,https://www.amazon.com/dp/B00006L9CF

Eden of the East: The Complete Series,True,False,https://www.amazon.com/dp/B003SPDS8K

Vol. 3-Dark Destiny,True,False,https://www.amazon.com/dp/B0001OGVJ4

Pistoleros Famosos VHS,True,False,https://www.amazon.com/dp/6305271461

Mooz-Lum,True,True,https://www.amazon.com/dp/B00569FM62

Casper Meets Wendy VHS,True,False,https://www.amazon.com/dp/B000009OZ7

The Spitfire Grill VHS,False,False,https://www.amazon.com/dp/0800194675

An Old Fashioned Thanksgiving,False,True,https://www.amazon.com/dp/B002SOUVGY

Flight of the Lost Balloon,False,True,https://www.amazon.com/dp/B002UYF310

Outpouring of the Holy Spirit,True,False,https://www.amazon.com/dp/B005IF17Y0

Exploration Films TV - A Cry From Iran,False,True,https://www.amazon.com/dp/B003RLV98G

The Master,True,False,https://www.amazon.com/dp/6305371571

The Awful Truth,True,False,https://www.amazon.com/dp/B000085EFE

Desert Bloom,True,False,https://www.amazon.com/dp/B000085EFF

Wind,True,False,https://www.amazon.com/dp/B000085EFG

Sniper 2,True,False,https://www.amazon.com/dp/B000085EFH

Sniper 2 VHS,True,False,https://www.amazon.com/dp/B000085EFI

Sugar Hill VHS,True,False,https://www.amazon.com/dp/6303118232

Star Trek: The Motion Picture,True,False,https://www.amazon.com/dp/B00005JKHP

King Of New York artisan,True,False,https://www.amazon.com/dp/B000HC2LG2

Dangerous Minds VHS,True,False,https://www.amazon.com/dp/B00004CSDM

Blackstar - The Complete Series,True,False,https://www.amazon.com/dp/B000GETUBU

Spy Game,True,True,https://www.amazon.com/dp/B001JIA5TS

The Last Time I Saw Paris,False,True,https://www.amazon.com/dp/B001FH42DI

The Interpreter,True,True,https://www.amazon.com/dp/B001NLF2ZI

Jeanne Dielman: 23 Quai du Commerce - 1080 Bruxelles,True,False,https://www.amazon.com/dp/B002AFX53C

Parenthood,False,True,https://www.amazon.com/dp/B0095R5XYM

Red: Werewolf Hunter,True,False,https://www.amazon.com/dp/B005TG8156

The Final Conflict VHS,True,False,https://www.amazon.com/dp/B00004CSD8

Anne of Green Gables (Classic 1934),True,False,https://www.amazon.com/dp/B000085EF8

Jungle Book,True,False,https://www.amazon.com/dp/B000069HPB

Slow Burn VHS,True,False,https://www.amazon.com/dp/6300185222

Big Lift VHS,True,False,https://www.amazon.com/dp/6304014473

The Untouchables,True,False,https://www.amazon.com/dp/B000OONQBC

Awesome Adventures: Vol. Three - Thrills & Chills,True,False,https://www.amazon.com/dp/B008CLI2FE

Angels in the Outfield 1951 VHS,True,False,https://www.amazon.com/dp/6303117856

Deadly China Hero,False,False,https://www.amazon.com/dp/B00004T8DS

Bride of Chucky VHS,True,False,https://www.amazon.com/dp/B00004T8DZ

"Hunters, The '58",True,False,https://www.amazon.com/dp/B0001NBMHQ

The Island / Minority Report Value Pack,True,False,https://www.amazon.com/dp/B000ECX0WO

Stars & Bars VHS,True,False,https://www.amazon.com/dp/6302800595

Sleuth,True,False,https://www.amazon.com/dp/B000068OX9

Alligators:the Last Dinosaur VHS,True,False,https://www.amazon.com/dp/B00000FBF9

Tom and Jerry: The Spotlight Collection - Volume 1-2,True,False,https://www.amazon.com/dp/B000ADWDK2

Nine Lives,True,True,https://www.amazon.com/dp/B001AL1RP0

Sing & Dance with Barney VHS,True,False,https://www.amazon.com/dp/B00004TJLJ

How'd They Build That?: Garbage Truck,True,False,https://www.amazon.com/dp/B002MOFYPS

Inspector Gadget,True,False,https://www.amazon.com/dp/B00004T8D0

Chocolat,True,False,https://www.amazon.com/dp/B004ZG5F3M

Lynne Robinson: Total Pilates,True,False,https://www.amazon.com/dp/B000ECX0W4

Saint Joan,True,False,https://www.amazon.com/dp/B003ODIV0Q

Maison Ikkoku:All's Well That Ends in VHS,True,False,https://www.amazon.com/dp/156931330X

Basic Painting: An Introduction to Scenario Paintball at the West Point Combat Classic,True,False,https://www.amazon.com/dp/B002QL8WKQ

Carnosaur 2,True,False,https://www.amazon.com/dp/B00004OCXV

Sweet Charity VHS,True,False,https://www.amazon.com/dp/630018160X

It Waits,True,True,https://www.amazon.com/dp/B002UQ27ZS

Learning Curve VHS,True,False,https://www.amazon.com/dp/B00004WICO

Fireplace For Your Home Classic Edition Volume 5,True,False,https://www.amazon.com/dp/B005CW0JHK

Ghost VHS,True,False,https://www.amazon.com/dp/B000055Z0T

The Ransom of Red Chief,True,False,https://www.amazon.com/dp/B0002F6AVQ

Franklin - Franklin and the Green Knight VHS,True,False,https://www.amazon.com/dp/B00004WIC6

Star Wars: Episode III - Revenge of the Sith,True,False,https://www.amazon.com/dp/B000AOTU9S

The Magic Pony VHS,True,False,https://www.amazon.com/dp/6302982677

BBQ Pitmasters,True,False,https://www.amazon.com/dp/B006WY0W2Y

Salome Where She Danced VHS,True,False,https://www.amazon.com/dp/6304819625

Nova: Fabric of the Cosmos,True,False,https://www.amazon.com/dp/B0056031FA

XPW: New Year's Revolution VHS,True,False,https://www.amazon.com/dp/B00008UAN9

Future by Design,True,True,https://www.amazon.com/dp/B00751IYJG

The Stone Raft,True,False,https://www.amazon.com/dp/B0009HLCK6

Tales of Terror From Tokyo and All Over Japan: The Movie,True,False,https://www.amazon.com/dp/B000CSTKFG

The Ultimate Music Challenge,True,False,https://www.amazon.com/dp/B000Q7ZL60

Road Movie VHS,True,False,https://www.amazon.com/dp/6304226802

In The Presence of Mine Enemies,True,False,https://www.amazon.com/dp/B000056EWG

Loulou,True,False,https://www.amazon.com/dp/B000056EWF

Daddy Longlegs,True,False,https://www.amazon.com/dp/B005ION4VK

Bad Girl Island,False,False,https://www.amazon.com/dp/B006OEPS0S

Alcohol Can Be a Gas! Fueling an Ethanol Revolution for the 21st Century,True,False,https://www.amazon.com/dp/B001ALYGZ8

The Buttercream Gang,True,False,https://www.amazon.com/dp/B0001UNX5S

When Taekwondo Strikes VHS,True,False,https://www.amazon.com/dp/630324209X

George C. Scott: The Last Days of Patton,True,False,https://www.amazon.com/dp/B0000YEE58

Arthur 2 - On the Rocks,True,False,https://www.amazon.com/dp/B0006J28NW

The Mars Underground,True,True,https://www.amazon.com/dp/B008NF4UHI

Phantom Love VHS,True,False,https://www.amazon.com/dp/1573471860

ZakLand: The Shiny Surprise,True,False,https://www.amazon.com/dp/B0015I2S3I

"Classic 1920's - 1970 Telephone History Film Collection 2 DVD Set - Bell Telephone, Operatior Training, New Phone Styles and Ad Campaigns, Phone Manufacturing and More",False,False,https://www.amazon.com/dp/B000NJSU5U

A Damsel in Distress VHS,False,False,https://www.amazon.com/dp/6300209741

Maw: Sophie's Choice,True,False,https://www.amazon.com/dp/B0033A9IQQ

The '60s,True,False,https://www.amazon.com/dp/6305408998

Quill: The Life of a Guide Dog,True,False,https://www.amazon.com/dp/B007NZWWY2

Hot Tub Time Machine,True,False,https://www.amazon.com/dp/B002ZG97XS

"Star Trek - The Original Series, Episode 23: A Taste of Armageddon VHS",False,False,https://www.amazon.com/dp/6300213277

"Best Student Council, Vol. 1: A New Home",True,False,https://www.amazon.com/dp/B000K7UETA

No Greater Love,True,True,https://www.amazon.com/dp/B00304IIU2

The Pretender - The Complete First Season,True,False,https://www.amazon.com/dp/B0006UEVTK

Bill & Gloria Gaither Presents: Old Friends - A Gospel Homecoming Celebration VHS,False,False,https://www.amazon.com/dp/8901621975

"Lost in Space - Season 3, Vol. 1",True,False,https://www.amazon.com/dp/B0006UEVTA

Runaway Love VHS,True,False,https://www.amazon.com/dp/630291440X

36 China Town,False,False,https://www.amazon.com/dp/B004S9KHHU

War of Shaolin Temple VHS,True,False,https://www.amazon.com/dp/6305794758

Yes And,False,False,https://www.amazon.com/dp/B000WPNO7E

Tropico,True,False,https://www.amazon.com/dp/B0015I2S38

Survive!,True,False,https://www.amazon.com/dp/B005HQBOMU

Morristown: A Ballerina Love Story,False,True,https://www.amazon.com/dp/B003MELFBY

